Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,CompanyLoyaltyRatio,PositionStagnationRatio,ManagementStabilityRatio,JobLevelSalaryRatio,DepartmentSalaryRatio,EducationReturnRatio
35,No,Travel_Rarely,144,Research & Development,22,3,Life Sciences,4,Male,46,1,1,Laboratory Technician,3,Single,4230,19225,1,No,15,3,3,0,6,2,3,5,4,4,3,0.8333333333333334,0.8,0.6,1.517807169124328,0.6734325290195093,0.6490453676692486
54,No,Travel_Rarely,548,Research & Development,8,4,Life Sciences,3,Female,42,3,2,Laboratory Technician,3,Single,3780,23428,7,No,11,3,3,0,19,3,3,1,0,0,0,0.05263157894736842,0.0,0.0,0.6869882949381529,0.6017907706131785,0.5532461342935818
34,No,Travel_Rarely,1303,Research & Development,2,4,Life Sciences,4,Male,62,2,1,Research Scientist,3,Divorced,2768,8416,3,No,12,3,3,1,14,3,3,7,3,5,7,0.5,0.7142857142857143,1.0,0.9932128236728462,0.44067641615271913,0.40512838617053826
46,No,Travel_Rarely,1125,Sales,10,3,Marketing,3,Female,94,2,3,Sales Executive,4,Married,9071,11563,2,Yes,19,3,3,1,15,3,3,3,2,1,2,0.2,0.3333333333333333,0.6666666666666666,0.9239856253805204,1.3034595435066343,1.391841732890722
31,No,Travel_Rarely,1274,Research & Development,9,1,Life Sciences,3,Male,33,3,3,Manufacturing Director,2,Divorced,10648,14394,1,No,25,4,4,1,13,6,4,13,8,0,8,1.0,0.0,0.6153846153846154,1.0846212037318688,1.695203207801356,1.8877522820490626
33,Yes,Travel_Rarely,1277,Research & Development,15,1,Medical,2,Male,56,3,3,Manager,3,Married,13610,24619,7,Yes,12,3,4,0,15,2,4,7,6,7,7,0.4666666666666667,1.0,1.0,1.386334953304915,2.166765182022582,2.412876461184048
33,Yes,Travel_Rarely,587,Research & Development,10,1,Medical,1,Male,38,1,1,Laboratory Technician,4,Divorced,3408,6705,7,No,13,3,1,3,8,2,3,4,3,1,3,0.5,0.25,0.75,1.2228574071810188,0.5425669169972784,0.6041941939540951
30,No,Travel_Rarely,413,Sales,7,1,Marketing,4,Male,57,3,1,Sales Representative,2,Single,2983,18398,1,No,14,3,1,0,4,3,3,3,2,1,2,0.75,0.3333333333333333,0.6666666666666666,1.070359050945123,0.4286429079793066,0.5288472067385757
35,No,Travel_Rarely,1276,Research & Development,16,3,Life Sciences,4,Male,72,3,3,Healthcare Representative,3,Married,7632,14295,4,Yes,12,3,3,0,10,2,3,8,7,0,0,0.8,0.0,0.0,0.7774069334036084,1.21504422257137,1.1710435569862188
31,Yes,Travel_Frequently,534,Research & Development,20,3,Life Sciences,1,Male,66,3,3,Healthcare Representative,3,Married,9824,22908,3,No,12,3,1,0,12,2,3,1,0,0,0,0.08333333333333333,0.0,0.0,1.0006873314671185,1.5640191879639858,1.5073810146531201
34,Yes,Travel_Frequently,988,Human Resources,23,3,Human Resources,2,Female,43,3,3,Human Resources,1,Divorced,9950,11533,9,Yes,15,3,3,3,11,2,3,3,2,0,2,0.2727272727272727,0.0,0.6666666666666666,1.0135218798959518,1.4952270092597453,1.526714280924119
42,No,Travel_Frequently,1474,Research & Development,5,2,Other,2,Male,97,3,1,Laboratory Technician,3,Married,2093,9260,4,No,17,3,4,1,8,4,3,2,2,2,0,0.25,1.0,0.0,0.7510095520040706,0.3332137785432229,0.3361360522212363
36,No,Non-Travel,635,Sales,10,4,Medical,2,Male,32,3,3,Sales Executive,4,Single,9980,15318,1,No,14,3,4,0,10,3,2,10,3,9,7,1.0,0.9,0.7,1.0165777247599597,1.4340785188177942,1.4606868836640072
22,Yes,Travel_Frequently,1368,Research & Development,4,1,Technical Degree,3,Male,99,2,1,Laboratory Technician,3,Single,3894,9129,5,No,16,3,3,0,4,3,3,2,2,1,2,0.5,0.5,1.0,1.3972437627825374,0.6199400160761157,0.690355689922901
48,No,Travel_Rarely,163,Sales,2,5,Marketing,2,Female,37,3,2,Sales Executive,4,Married,4051,19658,2,No,14,3,1,1,14,2,3,9,7,6,7,0.6428571428571429,0.6666666666666666,0.7777777777777778,0.7362406303689042,0.5821094268267419,0.4893903510206958
55,No,Travel_Rarely,1117,Sales,18,5,Life Sciences,1,Female,83,3,4,Manager,2,Single,16835,9873,3,No,23,4,4,0,37,2,3,10,9,7,7,0.2702702702702703,0.7,0.7,1.0858640100620602,2.419109405240237,2.0337908070682333
41,No,Non-Travel,267,Sales,10,2,Life Sciences,4,Male,56,3,2,Sales Executive,4,Single,6230,13430,7,No,14,3,4,0,16,3,3,14,3,1,10,0.875,0.07142857142857142,0.7142857142857143,1.1322584861017706,0.8952213599433725,1.0005387507588641
35,No,Travel_Rarely,619,Sales,1,3,Marketing,2,Male,85,3,2,Sales Executive,3,Married,4717,18659,9,No,11,3,3,0,15,2,3,11,9,6,9,0.7333333333333333,0.5454545454545454,0.8181818181818182,0.8572814251913407,0.6778104582428391,0.7237699761928713
40,No,Travel_Rarely,302,Research & Development,6,3,Life Sciences,2,Female,75,3,4,Manufacturing Director,3,Single,13237,20364,7,No,15,3,3,0,22,3,3,20,6,5,13,0.9090909090909091,0.25,0.65,0.8537916187223933,2.107382124499112,2.0310670288032724
39,No,Travel_Frequently,443,Research & Development,8,1,Life Sciences,3,Female,48,3,1,Laboratory Technician,3,Married,3755,17872,1,No,11,3,1,1,8,3,3,8,3,0,7,1.0,0.0,0.875,1.347367829801856,0.597810672923938,0.6657127929277076
31,No,Travel_Rarely,828,Sales,2,1,Life Sciences,2,Male,77,3,2,Sales Executive,4,Single,6582,8346,4,Yes,13,3,3,0,10,2,4,6,5,0,5,0.6,0.0,0.8333333333333334,1.1962319992811965,0.9458020852563849,1.166903223182469
42,No,Travel_Rarely,319,Research & Development,24,3,Medical,4,Male,56,3,3,Manufacturing Director,1,Married,7406,6950,1,Yes,21,4,4,1,10,5,2,10,9,5,8,1.0,0.5,0.8,0.7543862354280823,1.1790641394606352,1.1363664285953794
45,No,Travel_Rarely,561,Sales,2,3,Other,4,Male,61,3,2,Sales Executive,2,Married,4805,16177,1,No,19,3,2,1,9,3,4,8,7,3,7,0.8888888888888888,0.375,0.875,0.8732748034861971,0.6904556395710922,0.7372725748583308
26,Yes,Travel_Frequently,426,Human Resources,17,4,Life Sciences,2,Female,58,3,1,Human Resources,3,Divorced,2741,22808,1,Yes,11,3,2,1,8,2,2,7,7,1,0,0.875,0.14285714285714285,0.0,0.9835246928060952,0.4119012293850213,0.40117662806844123
29,No,Travel_Rarely,232,Research & Development,19,3,Technical Degree,4,Male,34,3,2,Manufacturing Director,4,Divorced,4262,22645,4,No,12,3,2,2,8,2,4,3,2,1,2,0.375,0.3333333333333333,0.6666666666666666,0.7745883896895259,0.6785270540617373,0.6539554035475975
33,No,Travel_Rarely,922,Research & Development,1,5,Medical,1,Female,95,4,4,Research Director,3,Divorced,16184,22578,4,No,19,3,3,1,10,2,3,6,1,0,5,0.6,0.0,0.8333333333333334,1.0438742583216147,2.576556040106794,1.9551452581878401
31,No,Travel_Rarely,688,Sales,7,3,Life Sciences,3,Male,44,2,3,Manager,4,Divorced,11557,25291,9,No,21,4,3,1,10,3,2,5,4,0,1,0.5,0.0,0.2,1.177213303111308,1.6606859160297842,1.773290145189954
18,Yes,Travel_Frequently,1306,Sales,5,3,Marketing,2,Male,69,3,1,Sales Representative,2,Single,1878,8059,1,Yes,14,3,4,0,0,3,3,0,0,0,0,1.0,1.0,1.0,0.6738633247317939,0.26985966516431037,0.28815773061060257
40,No,Non-Travel,1094,Sales,28,3,Other,3,Male,58,1,3,Sales Executive,1,Divorced,10932,11373,3,No,15,3,3,1,20,2,3,1,0,0,1,0.05,0.0,1.0,1.113549868444477,1.570876389550714,1.6773910069409517
41,No,Non-Travel,509,Research & Development,2,4,Other,1,Female,62,2,2,Healthcare Representative,3,Single,6811,2112,2,Yes,17,3,1,0,10,3,3,8,7,0,7,0.8,0.0,0.875,1.237851131434857,1.0843378144567088,0.9968675716067689
26,No,Travel_Rarely,775,Sales,29,2,Medical,1,Male,45,3,2,Sales Executive,3,Divorced,4306,4267,5,No,12,3,1,2,8,5,3,0,0,0,0,0.0,1.0,1.0,0.7825850788369542,0.6187517136302025,0.6915441189033176
35,No,Travel_Rarely,195,Sales,1,3,Medical,1,Female,80,3,2,Sales Executive,3,Single,4859,6698,1,No,16,3,4,0,5,3,3,5,4,0,3,1.0,0.0,0.6,0.8830889219853135,0.6982151826588839,0.7455582604030446
34,No,Travel_Rarely,258,Sales,21,4,Life Sciences,4,Male,74,4,2,Sales Executive,4,Single,5337,19921,1,No,12,3,4,0,10,3,3,10,7,5,7,1.0,0.5,0.7,0.9699620449960112,0.7669015085100769,0.7811308515145097
26,Yes,Travel_Rarely,471,Research & Development,24,3,Technical Degree,3,Male,66,1,1,Laboratory Technician,4,Single,2340,23213,1,Yes,18,3,2,0,1,3,1,1,0,0,0,1.0,0.0,0.0,0.8396380084517558,0.37253714371292007,0.35904637360426517
37,No,Travel_Rarely,799,Research & Development,1,3,Technical Degree,2,Female,59,3,3,Manufacturing Director,4,Single,7491,23848,4,No,17,3,4,0,12,3,4,6,5,1,2,0.5,0.16666666666666666,0.3333333333333333,0.7630444625427714,1.1925964716040531,1.1494087113972438
46,No,Travel_Frequently,1034,Research & Development,18,1,Medical,1,Female,86,3,3,Healthcare Representative,3,Married,10527,8984,5,No,11,3,4,0,28,3,2,2,2,1,2,0.07142857142857142,0.5,1.0,1.0722959627803703,1.6759395349854314,1.8663005515712323
41,No,Travel_Rarely,1276,Sales,2,5,Life Sciences,2,Female,91,3,4,Manager,1,Married,16595,5626,7,No,16,3,2,1,22,2,3,18,16,11,8,0.8181818181818182,0.6111111111111112,0.4444444444444444,1.0703839172545226,2.384622547072274,2.004797056328918
37,No,Non-Travel,142,Sales,9,4,Medical,1,Male,69,3,3,Sales Executive,2,Divorced,8834,24666,1,No,13,3,4,1,9,6,3,9,5,7,7,1.0,0.7777777777777778,0.7777777777777778,0.8998444509548581,1.2694037710657708,1.2929567064416672
52,No,Travel_Rarely,956,Research & Development,6,2,Technical Degree,4,Male,78,3,2,Research Scientist,1,Divorced,5577,22087,3,Yes,12,3,2,2,18,3,3,10,9,6,9,0.5555555555555556,0.6,0.9,1.0135803494365287,0.8878801925157929,0.8956668720677664
32,Yes,Non-Travel,1474,Sales,11,4,Other,4,Male,60,4,2,Sales Executive,3,Married,4707,23914,8,No,12,3,4,0,6,2,3,4,2,1,2,0.6666666666666666,0.25,0.5,0.8554639958396524,0.6763735058191741,0.6889231624655794
24,No,Travel_Frequently,535,Sales,24,3,Medical,4,Male,38,3,1,Sales Representative,4,Married,2400,5530,1,No,13,3,3,2,3,3,3,2,2,2,1,0.6666666666666666,1.0,0.5,0.8611671881556471,0.34486858167962986,0.3682526908761694
38,No,Travel_Rarely,1495,Research & Development,10,3,Medical,3,Female,76,3,2,Healthcare Representative,3,Married,9824,22174,3,No,19,3,3,1,18,4,3,1,0,0,0,0.05555555555555555,0.0,0.0,1.7854425950985224,1.5640191879639858,1.5073810146531201
37,No,Travel_Rarely,446,Research & Development,1,4,Life Sciences,2,Female,65,3,2,Manufacturing Director,2,Married,6447,15701,6,No,12,3,2,1,8,2,2,6,5,4,3,0.75,0.6666666666666666,0.5,1.1716967030334053,1.0263875921013657,0.9435920179340536
49,No,Travel_Rarely,1245,Research & Development,18,4,Life Sciences,4,Male,58,2,5,Research Director,3,Divorced,19502,2125,1,Yes,17,3,3,1,31,5,3,31,9,0,9,1.0,0.0,0.2903225806451613,1.0161617717687785,3.1047946054228066,2.854340241003554
24,No,Travel_Rarely,691,Research & Development,23,3,Medical,2,Male,89,4,1,Research Scientist,4,Married,2725,21630,1,Yes,11,3,2,2,6,3,3,6,5,1,4,1.0,0.16666666666666666,0.6666666666666666,0.9777835782183909,0.43383064812722527,0.4181202427656507
26,No,Travel_Rarely,703,Sales,28,2,Marketing,1,Male,66,3,2,Sales Executive,2,Married,6272,7428,1,No,20,4,4,2,6,5,4,5,3,1,4,0.8333333333333334,0.2,0.8,1.1398916893788613,0.901256560122766,1.0072839558201598
24,No,Travel_Rarely,823,Research & Development,17,2,Other,4,Male,94,2,1,Laboratory Technician,2,Married,2127,9100,1,No,21,4,4,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.7632094205029423,0.33862671140059014,0.34159645631847574
50,No,Travel_Frequently,1246,Human Resources,3,3,Medical,1,Male,99,3,5,Manager,2,Married,18200,7999,1,No,11,3,3,1,32,2,3,32,5,10,7,1.0,0.3125,0.21875,0.9483203900211141,2.7349880973394334,2.792582905810951
25,No,Travel_Rarely,622,Sales,13,1,Medical,2,Male,40,3,1,Sales Representative,3,Married,2096,26376,1,No,11,3,3,0,7,1,3,7,4,0,6,1.0,0.0,0.8571428571428571,0.7520860109892651,0.3011852280002101,0.37159361224406795
24,Yes,Travel_Frequently,1287,Research & Development,7,3,Life Sciences,1,Female,55,3,1,Laboratory Technician,3,Married,2886,14168,1,Yes,16,3,4,1,6,4,3,6,3,1,2,1.0,0.16666666666666666,0.3333333333333333,1.0355535437571657,0.45946247724593475,0.4428238607785937
30,Yes,Travel_Frequently,448,Sales,12,4,Life Sciences,2,Male,74,2,1,Sales Representative,1,Married,2033,14470,1,No,18,3,3,1,1,2,4,1,0,0,0,1.0,0.0,0.0,0.7294803723001794,0.2921324277311198,0.29755274894678624
34,No,Travel_Rarely,254,Research & Development,1,2,Life Sciences,2,Male,83,2,1,Research Scientist,4,Married,3622,22794,1,Yes,13,3,4,1,6,3,3,6,5,1,3,1.0,0.16666666666666666,0.5,1.299644814791564,0.576636553217178,0.5816936364765017
31,Yes,Travel_Rarely,1365,Sales,13,4,Medical,2,Male,46,3,2,Sales Executive,1,Divorced,4233,11512,2,No,17,3,3,0,9,2,1,3,1,1,2,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.76931784456963,0.6082619609374472,0.6195478535620984
35,No,Travel_Rarely,538,Research & Development,25,2,Other,1,Male,54,2,2,Laboratory Technician,4,Single,3681,14004,4,No,14,3,4,0,9,3,3,3,2,0,2,0.3333333333333333,0.0,0.6666666666666666,0.6689957443564394,0.5860295837637858,0.5911690435864171
31,No,Travel_Rarely,525,Sales,6,4,Medical,1,Male,66,4,2,Sales Executive,4,Divorced,5460,6219,4,No,22,4,4,2,13,4,4,7,7,5,7,0.5384615384615384,0.7142857142857143,1.0,0.9923164260217765,0.784576023321158,0.7991333050907293
27,No,Travel_Rarely,798,Research & Development,6,4,Medical,1,Female,66,2,1,Research Scientist,3,Divorced,2187,5013,1,No,12,3,3,2,6,5,2,5,3,0,3,0.8333333333333334,0.0,0.6,0.7847386002068334,0.3481789458547676,0.3200924062698581
37,No,Travel_Rarely,558,Sales,2,3,Marketing,4,Male,75,3,2,Sales Executive,3,Married,9602,3010,4,Yes,11,3,3,1,17,3,2,3,0,1,0,0.17647058823529413,0.3333333333333333,0.0,1.7450956634910435,1.3797617172032526,1.4733176407470743
20,No,Travel_Rarely,959,Research & Development,1,3,Life Sciences,4,Female,83,2,1,Research Scientist,2,Single,2836,11757,1,No,13,3,4,0,1,0,4,1,0,0,0,1.0,0.0,0.0,1.0176125606705897,0.45150228186745356,0.4351519297186735
42,No,Travel_Rarely,622,Research & Development,2,4,Life Sciences,3,Female,81,3,2,Healthcare Representative,4,Married,4089,5718,1,No,13,3,2,2,10,4,3,10,2,2,2,1.0,0.2,0.2,0.7431468619053194,0.6509847780521923,0.5984718103509143
43,No,Travel_Rarely,782,Research & Development,6,4,Other,2,Male,50,2,4,Research Director,4,Divorced,16627,2671,4,Yes,14,3,3,1,21,3,2,1,0,0,0,0.047619047619047616,0.0,0.0,1.0724479296288612,2.6470833711601376,2.4335511838358164
38,No,Travel_Rarely,362,Research & Development,1,1,Life Sciences,3,Female,43,3,1,Research Scientist,1,Single,2619,14561,3,No,17,3,4,0,8,3,2,0,0,0,0,0.0,1.0,1.0,0.9397486940748498,0.4169550339248452,0.4643147282763425
43,No,Travel_Frequently,1001,Research & Development,9,5,Medical,4,Male,72,3,2,Laboratory Technician,3,Divorced,5679,19627,3,Yes,13,3,2,1,10,3,3,8,7,4,7,0.8,0.5,0.875,1.0321181288237489,0.9041189910878945,0.6860646268690523
48,No,Travel_Rarely,1236,Research & Development,1,4,Life Sciences,4,Female,40,2,4,Manager,1,Married,15402,17997,7,No,11,3,1,1,21,3,1,3,2,0,2,0.14285714285714285,0.0,0.6666666666666666,0.9934349559237216,2.4520585843873484,2.254258455129563
44,No,Travel_Rarely,1112,Human Resources,1,4,Life Sciences,1,Female,50,2,2,Human Resources,3,Single,5985,26894,4,No,11,3,2,0,10,1,4,2,2,0,2,0.2,0.0,1.0,1.0877314669854088,0.899390316625083,0.8759730459648379
34,No,Travel_Rarely,204,Sales,14,3,Technical Degree,3,Female,31,3,1,Sales Representative,3,Divorced,2579,2912,1,Yes,18,3,4,2,8,3,3,8,2,0,6,1.0,0.0,0.75,0.9253959076055891,0.3705900300632356,0.3957182040706837
27,Yes,Travel_Rarely,1420,Sales,2,1,Marketing,3,Male,85,3,1,Sales Representative,1,Divorced,3041,16346,1,No,11,3,2,1,5,3,3,4,3,0,2,0.8,0.0,0.5,1.0911705913255512,0.43697723203656436,0.5391298544056348
21,No,Travel_Rarely,1343,Sales,22,1,Technical Degree,3,Male,49,3,1,Sales Representative,3,Single,3447,24444,1,No,11,3,3,0,3,2,3,3,2,1,2,1.0,0.3333333333333333,0.6666666666666666,1.236851373988548,0.4953175004373684,0.6111083880750487
44,No,Travel_Rarely,1315,Research & Development,3,4,Other,4,Male,35,3,5,Manager,4,Married,19513,9358,4,Yes,12,3,1,1,26,2,4,2,2,0,1,0.07692307692307693,0.0,0.5,1.016734932444066,3.106545848406072,2.8559502165266304
22,No,Travel_Rarely,604,Research & Development,6,1,Medical,1,Male,69,3,1,Research Scientist,3,Married,2773,12145,1,No,20,4,4,0,3,3,3,2,2,2,2,0.6666666666666666,1.0,1.0,0.9950069219815039,0.44147243569056727,0.49161693070267193
33,No,Travel_Rarely,1216,Sales,8,4,Marketing,3,Male,39,3,2,Sales Executive,3,Divorced,7104,20431,1,No,12,3,4,0,6,3,3,5,0,1,2,0.8333333333333334,0.2,0.4,1.2911018114393225,1.0208110017717045,1.0397514650850808
32,No,Travel_Rarely,646,Research & Development,9,4,Life Sciences,1,Female,92,3,2,Research Scientist,4,Married,6322,18089,1,Yes,12,3,4,1,6,2,2,6,4,0,5,1.0,0.0,0.8333333333333334,1.1489788361373023,1.0064871036551626,0.9252968415354562
30,No,Travel_Frequently,160,Research & Development,3,3,Medical,3,Female,71,3,1,Research Scientist,3,Divorced,2083,22653,1,No,20,4,3,1,1,2,3,1,0,0,0,1.0,0.0,0.0,0.7474213553867554,0.3316217394675267,0.31961264795627536
53,No,Travel_Rarely,238,Sales,1,1,Medical,4,Female,34,3,2,Sales Executive,1,Single,8381,7507,7,No,20,4,4,0,18,2,4,14,7,8,10,0.7777777777777778,0.5714285714285714,0.7142857142857143,1.52318753964991,1.2043098262737408,1.4858425878900445
34,No,Travel_Rarely,1397,Research & Development,1,5,Life Sciences,2,Male,42,3,1,Research Scientist,4,Married,2691,7660,1,No,12,3,4,1,10,4,2,10,9,8,8,1.0,0.8,0.8,0.9655837097195192,0.42841771526985806,0.32509243016457473
45,Yes,Travel_Frequently,306,Sales,26,4,Life Sciences,1,Female,100,3,2,Sales Executive,1,Married,4286,5630,2,No,14,3,4,2,5,4,3,1,1,0,0,0.2,0.0,0.0,0.7789502201335776,0.6158778087828723,0.6273050083551037
26,No,Travel_Rarely,991,Research & Development,6,3,Life Sciences,3,Female,71,3,1,Laboratory Technician,4,Married,2659,17759,1,Yes,13,3,3,1,3,2,3,3,2,0,2,1.0,0.0,0.6666666666666666,0.9541014805441107,0.4233231902276301,0.407993293766556
37,No,Travel_Rarely,482,Research & Development,3,3,Other,3,Male,36,3,3,Manufacturing Director,3,Married,9434,9606,1,No,15,3,3,1,10,2,3,10,7,7,8,1.0,0.7,0.8,0.960961348235016,1.5019296640118325,1.4475399523857426
29,No,Travel_Rarely,1176,Sales,3,2,Medical,2,Female,62,3,2,Sales Executive,3,Married,5561,3487,1,No,14,3,1,1,6,5,2,6,0,1,2,1.0,0.16666666666666666,0.3333333333333333,1.0106724624738277,0.7990892428001757,0.8930972701396538
35,No,Travel_Rarely,1017,Research & Development,6,4,Life Sciences,2,Male,82,1,2,Research Scientist,4,Single,6646,19368,1,No,13,3,2,0,17,3,3,17,11,11,8,1.0,0.6470588235294118,0.47058823529411764,1.2078635471320012,1.058069169707721,0.9727179387606204
33,No,Travel_Frequently,1296,Research & Development,6,3,Life Sciences,3,Male,30,3,2,Healthcare Representative,4,Divorced,7725,5335,3,No,23,4,3,1,15,2,1,13,11,4,7,0.8666666666666667,0.3076923076923077,0.5384615384615384,1.4039641741791618,1.229850185975345,1.1853133487576701
54,No,Travel_Rarely,397,Human Resources,19,4,Medical,3,Male,88,3,3,Human Resources,2,Married,10725,6729,2,No,15,3,3,1,16,1,4,9,7,7,1,0.5625,0.7777777777777778,0.1111111111111111,1.0924645388828225,1.6116894145035947,1.569726134999647
36,No,Travel_Rarely,913,Research & Development,9,2,Medical,2,Male,48,2,2,Manufacturing Director,2,Divorced,8847,13934,2,Yes,11,3,3,1,13,2,3,3,2,0,2,0.23076923076923078,0.0,0.6666666666666666,1.6078797474385818,1.4084769702684632,1.4208292661257897
27,No,Travel_Rarely,1115,Research & Development,3,4,Medical,1,Male,54,2,1,Research Scientist,4,Single,2045,15174,1,No,13,3,4,0,5,0,3,4,2,1,1,0.8,0.25,0.25,0.7337862082409576,0.325571990979881,0.2993090858810516
20,Yes,Travel_Rarely,1362,Research & Development,10,1,Medical,4,Male,32,3,1,Research Scientist,3,Single,1009,26999,1,Yes,11,3,4,0,1,5,3,1,0,1,1,1.0,1.0,1.0,0.3620490386871033,0.16063674273775058,0.1788826120010804
33,Yes,Travel_Frequently,1076,Research & Development,3,3,Life Sciences,1,Male,70,3,1,Research Scientist,1,Single,3348,3164,1,Yes,11,3,1,0,10,3,3,10,8,9,7,1.0,0.9,0.7,1.2013282274771278,0.533014682543101,0.5137125037722563
35,No,Non-Travel,727,Research & Development,3,3,Life Sciences,3,Male,41,2,1,Laboratory Technician,3,Married,1281,16900,1,No,18,3,3,2,1,3,3,1,0,0,0,1.0,0.0,0.0,0.4596479866780766,0.2039402055966883,0.1965548737551554
23,No,Travel_Rarely,885,Research & Development,4,3,Medical,1,Male,58,4,1,Research Scientist,1,Married,2819,8544,2,No,16,3,1,1,5,3,4,3,2,0,2,0.6,0.0,0.6666666666666666,1.0115126264211538,0.44879581543876995,0.4325434731583006
25,No,Travel_Rarely,810,Sales,8,3,Life Sciences,4,Male,57,4,2,Sales Executive,2,Married,4851,15678,1,No,22,4,3,1,4,4,3,3,2,1,2,0.75,0.3333333333333333,0.6666666666666666,0.881634978503963,0.6970656207199518,0.7443307514334574
38,No,Travel_Rarely,243,Sales,7,4,Marketing,4,Female,46,2,2,Sales Executive,4,Single,4028,7791,1,No,20,4,1,0,8,2,3,7,7,0,5,0.875,0.0,0.7142857142857143,0.7320605428600212,0.5788044362523121,0.5895437642683989
29,No,Travel_Frequently,806,Research & Development,1,4,Life Sciences,2,Male,76,1,1,Research Scientist,4,Divorced,2720,18959,1,No,18,3,4,1,10,5,3,10,7,2,8,1.0,0.2,0.8,0.9759894799097334,0.4330346285893772,0.3981030384334769
48,No,Travel_Rarely,817,Sales,2,1,Marketing,2,Male,56,4,2,Sales Executive,2,Married,8120,18597,3,No,12,3,4,0,12,3,3,2,2,2,2,0.16666666666666666,1.0,1.0,1.475752633570847,1.166805368016081,1.4395706733882785
27,No,Travel_Frequently,1410,Sales,3,1,Medical,4,Female,71,4,2,Sales Executive,4,Divorced,4647,16673,1,Yes,20,4,2,2,6,3,3,6,5,0,4,1.0,0.0,0.6666666666666666,0.844559419729523,0.6677517912771833,0.8238528225659273
37,No,Travel_Rarely,1225,Research & Development,10,2,Life Sciences,4,Male,80,4,1,Research Scientist,4,Single,4680,15232,3,No,17,3,1,0,4,2,3,1,0,0,0,0.25,0.0,0.0,1.6792760169035117,0.7450742874258401,0.7516085639729508
50,No,Travel_Rarely,1207,Research & Development,28,1,Medical,4,Male,74,4,1,Laboratory Technician,3,Married,3221,3297,1,Yes,11,3,3,3,20,3,3,20,8,3,8,1.0,0.15,0.4,1.1557581304372246,0.5127957862817588,0.5710415195792666
34,No,Travel_Rarely,1442,Research & Development,9,3,Medical,4,Female,46,2,3,Healthcare Representative,2,Single,8621,17654,1,No,14,3,2,0,9,3,4,8,7,7,7,0.8888888888888888,0.875,0.875,0.878147952420402,1.372496887157728,1.3227943533514401
24,Yes,Travel_Rarely,693,Sales,3,2,Life Sciences,1,Female,65,3,2,Sales Executive,3,Single,4577,24785,9,No,14,3,1,0,4,3,3,2,2,2,0,0.5,1.0,0.0,0.8318374142677053,0.6576931243115275,0.7350667515607257
39,No,Travel_Rarely,408,Research & Development,2,4,Technical Degree,4,Female,80,2,2,Healthcare Representative,3,Single,4553,20978,1,No,11,3,1,0,20,4,3,20,7,11,10,1.0,0.55,0.5,0.8274755838236536,0.7248553911644979,0.6663835051425074
